0,0,0,0,0,0,0.00579834
-0.001242638,6.663799E-05,-0.0007388592,0.06132724,0.1258878,359.8308,0.002438804
-0.002377987,0.0002681017,-0.00136137,0.1330942,0.2498448,359.6588,0.002177031
-0.002862453,0.001274943,-0.001646399,359.9771,0.4722311,0.08781362,0.00366117
-0.002684832,0.002824306,-0.001211941,359.289,0.9276557,0.6505305,0.002722921
-0.003140211,0.003415465,-0.001321733,358.9834,1.275387,0.6922941,0.001466747
-0.00417161,0.00312984,-0.001970589,359.046,1.40525,0.6070345,0.001133648
-0.004860401,0.003115773,-0.002290726,358.8263,1.646368,0.7711433,0.001061597
-0.005033731,0.002934813,-0.002506971,358.5598,1.999374,1.34948,0.0008372799
-0.005202055,0.002087235,-0.002770126,358.4354,2.416788,1.698532,0.0007265123
-0.005510569,0.0008081198,-0.002711535,358.2434,2.934716,1.898493,0.0008175299
-0.005734205,-0.0009227991,-0.00235939,358.0392,3.467399,2.178118,0.001258567
-0.00583148,-0.002493501,-0.00140202,357.9737,3.818801,2.411617,0.0008806149
-0.005938053,-0.003282666,-0.0007750392,358.0901,3.814739,2.531156,0.0008706166
-0.0064466,-0.004827499,0.000454545,358.2077,3.816154,2.485227,0.001321325
-0.007153511,-0.006295562,0.00184381,358.0432,4.150252,2.408122,0.001707195
-0.008135557,-0.006554008,0.003108621,358.3851,4.329326,2.498325,0.001786053
-0.009360313,-0.006199479,0.003433049,359.1558,3.976659,2.672973,0.002124837
-0.01069832,-0.005519509,0.00320673,359.3409,3.646403,2.556661,0.001521423
-0.01152086,-0.004173756,0.003371894,358.7266,3.629066,2.569808,0.001057035
-0.01219893,-0.003538966,0.003596008,358.2647,3.637652,2.850435,0.00105541
-0.01309967,-0.003865719,0.003836513,358.1861,3.660681,2.807352,0.0007614352
-0.01407123,-0.004508734,0.004249334,358.3531,3.647053,2.721196,0.0005302969
-0.01496363,-0.004666328,0.004719198,358.5451,3.520729,2.836136,0.0007119261
-0.01581669,-0.004510045,0.005334973,358.5907,3.325137,2.945165,0.0008558737
-0.01654482,-0.004219413,0.006061733,358.6033,3.151836,2.910289,0.000675476
-0.01699257,-0.004006267,0.006721735,358.6942,3.049109,2.895309,0.0005272084
-0.01712489,-0.003870487,0.007648468,358.813,2.975323,2.873701,0.0006046711
-0.01686716,-0.003556967,0.008558393,358.8064,2.979107,2.748007,0.00443005
-0.01649213,-0.0009762049,0.009031951,357.5565,3.000808,3.470444,0.03206851
-0.01636553,0.007058024,0.007638872,353.9274,3.072357,5.830573,0.105684
-0.01750946,0.01480615,0.004066527,350.8221,3.087194,7.774012,0.1853901
-0.01873469,0.02005064,0.0003730655,349.161,2.881955,8.712853,0.1869503
-0.01912308,0.02240431,-0.002230823,349.015,2.847159,8.310454,0.1265011
-0.01840639,0.02188802,-0.003695488,349.9478,2.889235,7.23017,0.09506472
-0.01689124,0.02029073,-0.004345357,350.97,3.247281,5.935935,0.07025336
-0.01483798,0.01982498,-0.004433393,350.8994,3.775536,5.863558,0.08160963
-0.01237988,0.02034676,-0.003703117,350.0582,4.142607,6.482031,0.145358
-0.01021123,0.01960707,-0.002993762,349.8748,4.393816,6.679391,0.1683518
-0.007677078,0.01868272,-0.002053082,350.1991,4.709257,6.443444,0.08786857
-0.004571438,0.01801085,-0.0004860759,350.7068,5.124923,6.100455,0.06129196
-0.0009512901,0.01734793,0.001758516,351.4159,5.750716,5.653565,0.09013133
0.002883673,0.01573372,0.004618406,352.5556,6.298595,4.939548,0.1021212
0.006964922,0.0124855,0.008487225,354.2449,6.585862,3.940498,0.07710074
0.01139879,0.006977558,0.01356596,356.5402,6.638408,2.446695,0.03457013
0.01532578,-0.0002351999,0.01916075,359.1014,6.421269,0.5487371,0.01899465
0.0185349,-0.007425547,0.02494556,0.8887644,5.917926,358.9987,0.03062573
0.02151918,-0.01267707,0.0304358,1.460799,5.402129,358.6036,0.05390258
0.02352715,-0.01723778,0.0343982,1.956179,5.022862,358.4119,0.06476436
0.02444506,-0.02098775,0.03736162,2.472239,4.687373,357.7692,0.05796073
0.0251534,-0.02346301,0.03978515,3.21099,4.493656,357.2273,0.07181682
0.02558708,-0.02416706,0.04178989,3.785522,4.368802,357.1206,0.08023974
0.02574205,-0.02369666,0.04371595,4.038597,4.249495,357.1529,0.04180354
0.02574229,-0.02268875,0.04518878,4.227631,4.263714,357.3086,0.02875241
0.02531362,-0.02189076,0.04611218,4.397272,4.204329,357.4893,0.03439371
0.02476883,-0.02125168,0.04673278,4.285985,4.077782,357.6401,0.0219068
0.02440548,-0.02082312,0.04713893,4.045375,4.005133,357.8105,0.009550291
0.0240171,-0.02082646,0.04722685,3.920071,4.027105,357.8799,0.004723762
0.02362919,-0.02109325,0.04721498,3.937695,4.047185,357.8582,0.002332183
0.02321291,-0.02128625,0.04713035,3.980096,4.027366,357.8924,0.001253157
0.02295017,-0.02117825,0.04713666,3.90583,4.100907,357.9462,0.0007464885
0.02275968,-0.02104008,0.04710758,3.91906,4.23142,357.9952,0.0004718637
0.02254915,-0.0211488,0.04693663,4.107274,4.393344,358.0423,0.0003750175
0.02269912,-0.02110457,0.04647064,4.124788,4.934849,358.1216,0.0003543276
0.02390194,-0.02103817,0.0446645,4.328314,6.417564,358.4464,0.001948084
0.02595377,-0.02058494,0.04177582,4.434899,8.97469,359.063,0.0105473
0.02762556,-0.01988721,0.0387398,4.468801,11.62741,359.7515,0.02635957
0.02810907,-0.01924217,0.03641063,4.485282,13.46216,0.05455159,0.03478789
0.02767539,-0.01843464,0.03515154,4.38084,14.42979,0.02455937,0.03394701
0.02678132,-0.01744592,0.03533477,4.028276,14.42876,0.1113055,0.03436723
0.02540994,-0.01677108,0.03694099,3.70835,13.50786,0.3336701,0.03317898
0.02268434,-0.01611781,0.03945369,3.069563,11.51413,0.3335008,0.02015712
0.01843333,-0.01362658,0.04192483,1.214252,8.613895,0.761066,0.01294156
0.01375437,-0.009075761,0.04351169,358.4926,5.583122,1.910622,0.02499214
0.00885272,-0.00469327,0.04437357,356.1002,2.548402,2.936752,0.04578651
0.004592419,-0.001687527,0.04496354,354.5291,359.97,3.363103,0.07221569
0.002253294,-0.0004665852,0.04504728,354.5209,358.5941,3.863614,0.1071101
0.0009071827,-0.0006816387,0.04525632,355.3594,357.8274,3.772263,0.1182747
0.000287056,-0.001968384,0.04588455,356.2356,357.1746,2.918936,0.1061387
0.0008714199,-0.003602982,0.04688114,357.1204,356.7057,1.92219,0.07046361
0.00263238,-0.005640388,0.04815257,357.9374,356.3963,1.103619,0.06238988
0.00488162,-0.006917119,0.04915273,358.1287,356.4052,0.2774649,0.08032941
0.007280111,-0.007410407,0.04993516,358.0874,356.4119,359.8998,0.07548196
0.009596586,-0.007743835,0.05018216,357.7611,356.252,359.3145,0.05805942
0.01221204,-0.007522583,0.04982889,356.978,356.1694,358.7064,0.0451363
0.01532841,-0.006903887,0.04900956,356.1403,356.4749,358.2508,0.03966388
0.01849747,-0.006852984,0.04834414,355.8452,357.0805,357.9229,0.03233754
0.02165651,-0.007638097,0.04830986,356.088,357.9031,357.4811,0.01212257
0.02511835,-0.009737849,0.04919273,357.0568,358.7467,356.8852,0.00703403
0.02871156,-0.01375008,0.05074215,358.8686,359.5255,355.9963,0.02541101
0.03137827,-0.01968729,0.05230862,1.345542,0.03192001,355.0318,0.04689526
0.03294587,-0.02383089,0.05318129,2.922761,0.2396877,354.5621,0.06526479
0.03442192,-0.02475357,0.05421376,2.8399,0.6022949,355.118,0.08234914
0.03529906,-0.0240587,0.05510092,1.879912,0.7109268,355.6595,0.06909139
0.03514314,-0.02383983,0.05552137,1.531097,0.4890224,355.7231,0.05537598
0.03473115,-0.02352953,0.05570853,1.662985,0.1680225,355.843,0.04851829
0.03423715,-0.02292204,0.0559715,1.831432,359.8681,355.9814,0.0425327
0.03383064,-0.0220238,0.05619097,1.725339,359.7075,356.1041,0.03820325
0.03352118,-0.02115786,0.05628234,1.477558,359.5977,356.4066,0.03540337
0.03334641,-0.02073157,0.0564658,1.256634,359.4772,356.6042,0.024914
0.03325129,-0.02098227,0.05677849,1.14238,359.4505,356.6098,0.01173015
0.03346109,-0.02152944,0.0572173,1.210868,359.5393,356.6104,0.004218932
0.03372502,-0.02231169,0.05767244,1.450813,359.621,356.5357,0.001274107
0.03392553,-0.02311718,0.05808449,1.749821,359.7534,356.3306,0.000554936
0.034091,-0.02352548,0.05836844,1.976124,359.9835,356.2611,0.0005074231
0.03400278,-0.02337658,0.05872029,2.018154,0.08720598,356.4323,0.0003716828
0.03356576,-0.02314031,0.05914754,1.933388,0.01895505,356.5168,0.0002980791
0.03306293,-0.02299929,0.05939299,1.929664,359.9415,356.6032,0.00042759
0.03250551,-0.02282882,0.05964977,1.916599,359.7802,356.7797,0.0005784213
0.03199935,-0.0227468,0.05977058,1.848322,359.6613,356.8196,0.0006385559
0.03167725,-0.02288973,0.05975258,1.900169,359.5806,356.8372,0.000468983
0.03147268,-0.02298748,0.05965388,1.925155,359.5111,356.9488,0.0005463611
0.03148675,-0.02303827,0.05946678,1.878248,359.5197,356.9317,0.0007451912
0.03158832,-0.02317548,0.059241,1.851399,359.5988,356.859,0.0008341054
0.0317986,-0.02313507,0.05910027,1.769923,359.6715,356.9545,0.0007945027
0.03191447,-0.0230695,0.05897534,1.699543,359.6769,357.0327,0.00061668
0.03184605,-0.02318466,0.05887568,1.67921,359.5589,357.0005,0.0005035152
0.03182149,-0.02336848,0.0588811,1.717203,359.3917,356.91,0.0005058654
0.03190684,-0.02404153,0.05910701,1.892054,359.1618,356.6464,0.000753022
0.03211284,-0.02499282,0.05920625,2.089169,359.0463,356.2065,0.0007513438
0.03215289,-0.02389956,0.0575484,1.573043,359.6049,356.0648,0.003802616
0.03276396,-0.01860201,0.05365145,359.2646,1.269211,356.9956,0.01360606
0.03380203,-0.01090467,0.04751879,355.7596,4.041378,358.2044,0.03460183
0.03401136,-0.004453778,0.03976458,353.1681,7.169978,358.9612,0.09969997
0.03368664,0.0005258322,0.03244138,351.5634,10.64575,359.3283,0.1661118
0.03287435,0.004027009,0.02673084,351.1937,13.72096,0.3279712,0.1615774
0.03133726,0.005873919,0.02320307,351.3616,15.79943,0.8947522,0.1460324
0.02986193,0.006014347,0.02074569,352.0232,17.52298,1.260769,0.1258302
0.02838039,0.005353928,0.01993287,352.9562,18.22424,1.898115,0.09188768
0.02604795,0.004966259,0.02068722,353.4814,17.57287,1.964024,0.06019309
0.02265716,0.004592657,0.02228957,353.933,15.80795,1.927683,0.06758251
0.01827645,0.004829526,0.02447808,354.1341,13.03986,2.021384,0.07202437
0.01329255,0.005729437,0.02649176,354.1051,10.02949,2.420156,0.07019316
0.007757187,0.007394314,0.02795243,353.8754,7.01447,3.043424,0.08505199
0.002217293,0.009284139,0.02850348,353.7888,4.17212,3.619057,0.08323938
-0.002953529,0.01118994,0.02767503,354.1867,1.945579,4.151021,0.0674128
-0.007635355,0.0136286,0.02564627,355.0504,0.415216,4.73021,0.06235493
-0.01223922,0.01609433,0.02296394,355.962,359.1311,5.497935,0.08306324
-0.01636624,0.01763892,0.01986152,357.0517,358.1409,5.994372,0.08927539
-0.01895213,0.01758206,0.01676863,358.2708,357.6542,5.86086,0.08357508
-0.01983428,0.01594031,0.01477766,358.9642,357.5396,5.28869,0.06086091
-0.01881218,0.01308286,0.01439482,359.0974,357.8216,4.439852,0.06328663
-0.01685786,0.009189248,0.01461983,359.3791,358.3488,3.574912,0.1026759
-0.01533556,0.004971862,0.01436347,0.362662,358.9902,2.837595,0.1248994
-0.01452279,0.001049995,0.01335448,1.602075,359.4978,2.107115,0.1254429
-0.01397967,-0.001816988,0.01160133,2.613884,359.9865,1.329142,0.1008945
-0.01337147,-0.003456593,0.009213328,3.396286,0.5500171,0.6616229,0.05242069
-0.01315284,-0.004687786,0.006546557,3.896859,1.147481,0.01747636,0.01553508
-0.01319671,-0.005450487,0.003850639,4.149995,1.671009,359.6943,0.01590429
-0.01321125,-0.005249858,0.001738966,3.658236,2.187803,359.794,0.04154086
-0.01324773,-0.005148053,-0.0001276135,3.084853,2.546171,359.9727,0.05117773
-0.01337433,-0.005481958,-0.001616716,2.739594,2.73072,0.08633745,0.03834973
-0.01373577,-0.005954027,-0.002681911,2.572783,2.688658,0.07015409,0.02072285
-0.01419973,-0.006404638,-0.003506839,2.492531,2.598803,0.01561802,0.007048912
-0.01452827,-0.006443024,-0.004064262,2.41776,2.548368,0.1117787,0.001758021
-0.0150547,-0.006511331,-0.0045048,2.351607,2.42115,0.2413846,0.001227579
-0.01538539,-0.006225824,-0.004821539,2.120628,2.305366,0.3767707,0.001793303
-0.01541042,-0.005899549,-0.005078673,1.838796,2.312234,0.5553552,0.001718412
-0.0152452,-0.00571394,-0.005325854,1.607034,2.350579,0.7383118,0.001558448
-0.01501846,-0.005631208,-0.005394578,1.46656,2.35374,0.846593,0.001298008
-0.01479888,-0.005610943,-0.005497336,1.394871,2.342197,0.8412958,0.001105843
-0.0146606,-0.005446672,-0.00567168,1.316768,2.348245,0.8169315,0.0009786582
-0.01443768,-0.005070686,-0.00598371,1.175117,2.379676,0.8669139,0.0009774709
-0.01423264,-0.004586697,-0.006047428,0.9595145,2.464912,0.9608488,0.0009782375
-0.01403499,-0.00407052,-0.006184816,0.72427,2.61087,0.9905683,0.0008452023
-0.01366138,-0.003667355,-0.006131828,0.5973859,2.861919,1.133376,0.0006893037
-0.01308393,-0.003346086,-0.006023109,0.5701415,3.25842,1.453633,0.0005903256
-0.01260376,-0.003132463,-0.005712926,0.5776455,3.638896,1.75785,0.0006264217
-0.01258588,-0.003055453,-0.005167961,0.5854747,3.722193,1.854911,0.0009606979
-0.01277709,-0.0030123,-0.00459832,0.5512624,3.6043,1.714981,0.001227931
-0.01299,-0.002930045,-0.003907561,0.4763712,3.551066,1.685693,0.00172713
-0.01332068,-0.002707481,-0.003267705,0.4147381,3.540037,1.801746,0.00483401
-0.01379728,-0.00223434,-0.002704084,0.3381474,3.646461,2.154519,0.007897686
-0.01449704,-0.00183785,-0.002429008,0.4963123,3.880902,2.794398,0.009510334
-0.01515722,-0.001440167,-0.002341926,0.6973321,4.338281,3.27439,0.007232378
-0.01561332,-0.0008354187,-0.002125859,0.8056433,4.847435,3.888009,0.005606295
-0.01572061,8.618832E-05,-0.001934588,0.7395259,5.65279,4.611477,0.007609921
-0.01600456,0.0007412434,-0.001562297,0.971272,6.401172,5.585998,0.01525608
-0.01727366,0.00167191,-0.0006190538,1.113045,6.619608,6.7548,0.02772825
-0.01912355,0.002690792,0.0007910728,1.236309,6.436316,7.960112,0.03840169
-0.02127743,0.003033638,0.002320766,1.727643,5.965302,9.172454,0.05443064
-0.02348566,0.002390742,0.003877878,2.771626,5.368147,10.17118,0.07934401
-0.02628684,0.0006803274,0.003733754,4.52383,4.877131,10.99182,0.1240128
-0.0291698,0.001099467,0.002439022,5.139827,4.368265,12.07246,0.1532326
-0.03093624,0.004511356,0.001711845,2.75657,3.091238,12.03948,0.1527276
-0.03178096,0.007496119,0.000711143,0.0771982,1.306635,10.95581,0.1330497
-0.03152061,0.009085774,6.991625E-05,358.2794,359.7641,9.666618,0.1013484
-0.03010631,0.009724617,0.0005902648,356.9594,358.6044,8.138885,0.06485516
-0.02742243,0.009167075,0.002104402,356.243,357.7997,6.912485,0.04140372
-0.02491474,0.007302284,0.003124177,355.8897,357.097,5.526643,0.03360873
-0.02332139,0.005733848,0.002855897,355.9666,356.7271,4.633318,0.04828568
-0.0214088,0.005526423,0.002878606,355.9462,356.6334,4.68062,0.0759781
-0.01827478,0.004216671,0.003347814,356.5111,356.8252,3.923939,0.07529777
-0.01708198,0.00361228,0.003562212,356.8165,357.0346,3.61465,0.07042538
-0.01427364,0.00335896,0.004239678,356.7805,357.7585,3.352219,0.07587692
-0.01229215,0.002585053,0.003918588,357.1866,358.6718,3.165105,0.09138367
-0.01162815,0.001533389,0.002495587,358.2376,359.3612,3.246028,0.1075818
-0.01132679,0.001140118,0.00149256,359.3542,359.966,3.686331,0.08149191
-0.01100993,0.0002108812,0.002333045,0.9272125,0.5060717,3.970326,0.04798042
-0.01062417,-0.001822948,0.004267335,2.824603,0.4314297,3.647562,0.03579989
-0.01019549,-0.00561142,0.005668223,4.556929,359.9749,2.29138,0.03704602
-0.009899378,-0.007637858,0.004511535,5.414791,359.7581,0.8187387,0.04876743
-0.009321928,-0.005301237,0.002840519,4.124363,359.9123,1.108086,0.03260035
-0.00888586,-0.0008033514,0.001166999,1.770029,0.1686448,2.422519,0.01681566
-0.008822918,0.003171444,-0.0008194447,359.7587,0.2275029,3.579004,0.03321049
-0.008808851,0.005507469,-0.00254488,358.6649,0.06162952,4.000024,0.05134089
-0.008388281,0.005774736,-0.003331244,358.58,359.7267,3.405776,0.04839338
-0.006929874,0.004866004,-0.002657294,358.6635,359.4864,2.459029,0.04484274
-0.004630089,0.003908157,-0.0002329946,358.5361,359.4164,1.95772,0.04639064
-0.003286123,0.002518058,0.001373827,358.7296,359.0829,1.679057,0.04163491
-0.002758741,0.002580404,0.00175947,358.6451,358.9796,1.558217,0.03821307
-0.002030134,0.004155278,0.00205338,358.0576,359.1227,2.157919,0.03757502
-0.00159049,0.005369902,0.002016068,357.8678,359.2264,2.603466,0.03606047
-0.001363039,0.005879045,0.001846075,357.9447,359.2905,2.635634,0.03844514
-0.0007865429,0.006107569,0.001659751,357.9728,359.3769,2.488315,0.03019399
0.0007784367,0.005824327,0.002341449,357.7898,359.3362,2.215372,0.01720897
0.001356602,0.005328178,0.002818882,357.8905,359.2671,2.071883,0.009099581
0.002262115,0.003990412,0.003571868,358.1619,359.2126,1.760944,0.003697937
0.003249407,0.003575563,0.003807306,358.2687,359.3593,1.708617,0.00157553
0.004160643,0.004140615,0.00343442,358.0637,359.7776,1.938917,0.001115072
0.004370928,0.004565358,0.003358006,357.9374,359.9303,2.008566,0.0009655189
0.00499177,0.005549788,0.003698051,357.631,0.1284431,2.066333,0.001017195
0.006366968,0.004901648,0.004853189,358.0992,0.3854408,1.480772,0.001127664
0.006967306,0.004086494,0.005600452,358.4323,0.4815109,1.184656,0.0007853693
0.007669449,0.002167344,0.00696516,359.0544,0.5767835,0.6574766,0.000765663
0.007877588,0.00142467,0.007884204,359.2053,0.5039594,0.6252502,0.0009868714
0.007935286,0.002050161,0.008211493,358.8775,0.4504788,0.978851,0.001025684
0.007905006,0.002388477,0.008294225,358.7367,0.3883341,1.101435,0.001115978
0.007904768,0.003005862,0.008699834,358.6457,0.2962106,1.093907,0.001198918
0.007982969,0.003040552,0.008805454,358.7408,0.2845343,1.029666,0.001072795
0.008041382,0.003153563,0.009048104,358.8762,0.2639728,0.9387608,0.0008632254
0.008136511,0.003525019,0.009457111,358.7303,0.2038883,1.108463,0.0008022919
0.008167505,0.003362775,0.009680867,358.7461,0.1183782,1.104373,0.0008248076
0.007979631,0.003102422,0.009715319,358.8333,359.9618,1.045923,0.0007759847
0.007874966,0.003086686,0.009735286,358.8113,359.8925,1.05772,0.0008248526
0.007694483,0.003202915,0.009783208,358.7277,359.8151,1.109037,0.0007160238
0.007425785,0.003267884,0.009755075,358.7651,359.7388,1.218784,0.0005811095
0.007152557,0.003302455,0.009874046,358.8021,359.6227,1.232786,0.0005007802
0.006723881,0.003293276,0.01000464,358.8383,359.5258,1.127998,0.000478847
0.005942583,0.003310084,0.01002228,358.9626,359.2842,0.9761266,0.0003599265
0.005785465,0.003455162,0.00982815,358.9305,359.3834,1.069649,0.0002293006
0.005694151,0.003465176,0.009627163,358.9247,359.4857,1.12389,0.0001740585
0.005490541,0.003572702,0.008825839,358.7529,359.6696,1.151507,0.0002509086
0.005468369,0.003639102,0.008469343,358.6816,359.7215,1.17927,0.000332729
0.005394459,0.003547072,0.008237779,358.6552,359.7264,1.189201,0.0002785013
0.005497456,0.003533602,0.007815719,358.5901,359.7835,1.122151,0.0003093773
0.005614042,0.003451943,0.007683873,358.6088,359.817,1.067329,0.0003910625
